Date,momentum_30,momentum_90,volatility_30,volatility_90,moving_average_30,moving_average_90,volume_ratio_30,volume_ratio_90
2016-11-29 00:00:00-05:00,-0.04693952898554832,0.1416902128018056,0.011893503082717182,0.01355260854514417,-0.003969932868167381,0.013549077605361504,-0.15590629583893323,-0.2043463228838749
2016-11-30 00:00:00-05:00,-0.054333487769236855,0.14741334440588627,0.01195840249121914,0.013501268814497192,-0.010498296320218148,0.0035615983441688037,0.05783796080378467,0.009868898224107303
2016-12-01 00:00:00-05:00,-0.060346960299651475,0.14459831639054732,0.01203590127585927,0.013520935166385584,-0.01765861916441136,-0.007176771709053953,0.06714102957840029,0.0418811226674487
2016-12-02 00:00:00-05:00,-0.056345139974954606,0.07880184815598246,0.012079088632896282,0.011716486118594915,-0.012041386133772147,-0.00426451150605367,-0.23843616065567363,-0.23911791575316432
2016-12-05 00:00:00-05:00,-0.05943234099448669,0.05677840351512131,0.012112941489488624,0.011669547453509297,-0.017112587109414323,-0.012005271244701965,-0.025000866362906216,-0.013754010049846999
2016-12-06 00:00:00-05:00,-0.0606501670023476,0.06624338964654353,0.012074413062162222,0.011691021716729973,-0.007429629624418177,-0.00508259524866328,-0.25777500901495487,-0.24695479352332483
2016-12-07 00:00:00-05:00,-0.056236266795207324,0.05803489602360279,0.012200471785854802,0.011592704392869567,0.00431918681092025,0.00407501156245238,-0.1352066018498349,-0.13536761967054745
2016-12-08 00:00:00-05:00,-0.025039828094317373,0.08447693531295886,0.011732898595661947,0.011513115901855346,0.01506020812187292,0.013043302357122588,-0.18924820287539934,-0.21813886684732697
2016-12-09 00:00:00-05:00,0.0004808678857339821,0.08852910293607286,0.012011920571776401,0.011562641991444167,0.0316108062635414,0.02862101755905755,0.03059332725275965,-0.00762710419397139
2016-12-12 00:00:00-05:00,0.0014217605575541636,0.07567453285496062,0.011995085584492464,0.011570795241367907,0.02567620667181969,0.021936263688767887,-0.20073805501734265,-0.2389552216554266
2016-12-13 00:00:00-05:00,0.019741121724635713,0.07723649694878731,0.012363668588330731,0.011592332503914705,0.0420847149046939,0.03812434678548948,0.3025474757107769,0.26067232128967444
