Date,momentum_30,momentum_90,volatility_30,volatility_90,moving_average_30,moving_average_90,volume_ratio_30,volume_ratio_90
2023-02-15 00:00:00-05:00,0.4202339499375438,0.2738906575126059,0.04706492164306313,0.04685014029724486,0.15591398096716302,0.3788534882218664,-0.292554250114046,-0.4016256346428815
2023-02-16 00:00:00-05:00,0.3538510019831387,0.292169566059131,0.0475764645701538,0.0467264484676906,0.11419584627597246,0.33760715175234757,-0.27361173193575294,-0.3881771335870703
2023-02-17 00:00:00-05:00,0.3619032694764086,0.2921745573369654,0.04752640958335207,0.04672644715676986,0.10609467056927535,0.3365174258939867,-0.319377649342626,-0.4274327476272821
2023-02-21 00:00:00-05:00,0.3234887623285809,0.33872738511279277,0.04754803712181435,0.04650884104188882,0.09118816039696775,0.32537570359938983,-0.03229713825977076,-0.17973450751766584
2023-02-22 00:00:00-05:00,0.3216961545592947,0.3421177929331718,0.04756295152714313,0.046502048937773016,0.07563112378109604,0.3130800009739194,-0.36997073576247097,-0.46634883881548406
2023-02-23 00:00:00-05:00,0.2936311087865553,0.3204391209413282,0.04746287446514255,0.04646474007413983,0.07263764397468431,0.31545695768010895,-0.4332079256924335,-0.5219997665187952
2023-02-24 00:00:00-05:00,0.2821882158960931,0.3441936617430743,0.047556668151244146,0.04636888003632205,0.05413491424666672,0.2980294167681943,-0.4366266543201407,-0.5269353589046253
2023-02-27 00:00:00-05:00,0.24014321797916827,0.26484635349561025,0.04747982713589015,0.046032071517475404,0.041822846698818195,0.2876846609004635,-0.44522308208119765,-0.5379602537640648
2023-02-28 00:00:00-05:00,0.2771207765025703,0.3173192391239146,0.04765822930283232,0.0461060924158996,0.06671156924625854,0.32399005910295675,0.2959408986270109,0.09774917662170335
2023-03-01 00:00:00-05:00,0.2811760669311556,0.30165876462694974,0.047613976025966266,0.04612586206672714,0.049325869265614,0.30806552703311874,-0.13564968248357578,-0.2611317048541809
2023-03-02 00:00:00-05:00,0.312058461089892,0.32692138382685587,0.04735395002257856,0.046091788780651746,0.04727422139526394,0.3117109517062153,-0.5148707365733933,-0.5854144179351749
2023-03-03 00:00:00-05:00,0.36063185835710043,0.42489063155015994,0.04822279914743023,0.04645157720165413,0.10078940746108467,0.3858861277390522,0.26235765089548524,0.09627772061995943
2023-03-06 00:00:00-05:00,0.32668427302702474,0.42537744200242367,0.04822324093702797,0.04645099199316111,0.08888967231232447,0.37695182411557204,-0.08999294761478038,-0.19999218419810816
2023-03-07 00:00:00-05:00,0.28784821075213585,0.34179325912361525,0.04815952104540124,0.04608450513649264,0.07786704738981665,0.3687245343791723,-0.002711228405753663,-0.1154581944146642
2023-03-08 00:00:00-05:00,0.2922315839256604,0.42481897470609375,0.04813823625538258,0.04563526596104132,0.07182385390480883,0.3659278322524431,-0.4707474032013603,-0.5235768852265292
2023-03-09 00:00:00-05:00,0.28402812782505826,0.8551150457512882,0.04824636171329333,0.037100645649325484,0.04470761541412416,0.33254921256961745,-0.2759763779263057,-0.30957679628202317
2023-03-10 00:00:00-05:00,0.21866947607646336,0.8095767175220161,0.048018651996959434,0.0371529993652372,0.025839862475469433,0.3080006359089533,-0.3010901341830693,-0.319618404262517
